,Unnamed: 0,match,time,slot,text,target
7471,66316,3160,-78.21424,4,break ur items and run down mid for repentance,0.0
7472,66319,3160,-78.21424,5,we have no wards,0.0
7473,66320,3160,-78.21424,5,rIP,0.0
7474,66321,3160,-76.81457,9,my lion is mexican,0.0
7475,66322,3160,-61.385,9,please,0.0
7476,66324,3160,-61.385,9,i dont want to play,0.0
7477,66326,3160,-61.385,6,is hurtying my brain,0.0
7478,66327,3160,-61.385,1,no hes our carry,0.0
7479,66329,3160,-61.385,7,hes scared of 2k players like me,0.0
7480,66330,3160,-61.385,6,he went bracer salve,0.0
7481,66335,3160,-22.66114,5,You can have my rune,0.0
7482,66336,3160,-21.86132,5,Its ok,0.0
7483,66337,3160,-17.1958,4,eat tree,0.0
7484,66338,3160,-17.0625,1,thanks man,0.0
7485,66345,3160,5.93189,4,eAT TREE,0.0
7486,66349,3160,376.90799,6,mid is such a shitfest,1.0
7487,66352,3160,1404.85696,6,we are outdrafted it seems,0.0
7488,66355,3160,1429.11776,5,thats not fair,0.0
7489,66357,3160,1443.84746,9,only 1,0.0
7490,66363,3160,1937.38746,5,that scared me,0.0
7491,66365,3160,2423.97826,5,I love this tusk,0.0
7492,66366,3160,2428.92846,5,aghs master race,0.0
7493,66367,3160,2439.69856,2,there's really no other item that provides a walrus kick like effect,0.0
7494,66370,3160,2486.45776,5,he had dust,0.0
7495,66378,3160,2916.12126,5,righht click,0.0
7496,66381,3160,3858.56566,5,this was a fun game,0.0
7497,66469,3162,52.98707,7,i hope he leave now ,0.0
7498,66470,3162,76.51465,7,dont wanna play wth this cancer on mid ,2.0
7499,66490,3164,-37.02429,5,and double mid ,0.0
7500,66501,3164,1109.89565,8,what a easy game,0.0
7501,66516,3166,1913.09607,7,easy,0.0
7502,66518,3167,1819.43872,1,why this cores so stupid,0.0
7503,66521,3167,1846.86552,6,once not,0.0
7504,66523,3167,1902.18732,1,flaming eated my tom,0.0
7505,66640,3169,-158.96222,7,search cerventease,0.0
7506,66643,3169,-147.29737,0,search me,0.0
7507,66644,3169,-142.6985,7,ur face going there in 40 minutes wait,0.0
7508,66646,3169,-127.16895,7,gay porn ur team?,2.0
7509,66654,3169,-23.09437,0,I throw,0.0
7510,66725,3174,377.9744,7,gANKS or no thanks,0.0
7511,66728,3174,520.33966,1,plays,0.0
7512,66729,3174,530.93706,1,clever play,0.0
7513,66730,3174,535.66922,1,gank up everyone on mid,0.0
7514,66731,3174,537.86866,7,CELVER GIRL,0.0
7515,66732,3174,540.668,1,let the retards  be,2.0
7516,66741,3174,555.53106,1,they can't faram top or bot,0.0
7517,66749,3174,669.63656,1,wp techis,0.0
7518,66750,3174,678.10106,1,solid preformance in mid,0.0
7519,66752,3174,786.00806,7,this is where the fun begins,0.0
7520,66756,3174,808.73586,7,youll see what i mean,0.0
7521,66758,3174,1880.12806,5,EAT THAT,0.0
7522,66771,3175,169.392,3,roflk,0.0
7523,66786,3177,-11.26391,9,archon 1 and 2 in mid xDD,0.0
7524,66787,3177,784.47515,5,end this is bulshit gaming fucking sniper and pudge watching porn,2.0
7525,66794,3177,1022.05045,9,cancer bb,2.0
7526,66804,3177,1361.50085,4,RAT RAT RAT DOTO BY NP,0.0
7527,66816,3177,2408.89815,9,RE[PRT TJAT SHIT,2.0
7528,66817,3177,2412.44355,9,REPORT THAT SHITT,2.0
7529,66834,3177,2726.47995,9,whyy,0.0
7530,66839,3177,2749.49165,2,every body can throw,0.0
7531,66846,3177,2825.34995,2,tired playing,0.0
7532,66849,3177,2846.95695,9,whyy,0.0
7533,66859,3177,2916.19275,4,ok i will report axe ,0.0
7534,66860,3177,2919.06925,4,absolutely,0.0
7535,66865,3177,2928.50135,4,throw at last game,0.0
7536,66869,3177,2943.95395,4,u throw axe,0.0
7537,66872,3177,2951.71375,4,what ever u say?,0.0
7538,66873,3177,2955.25915,4,ok what ever,0.0
7539,66882,3177,3003.65735,3,at least,0.0
7540,66887,3177,3009.87855,7,COMMEND ME,0.0
7541,66888,3177,3011.55095,9,CANT COMMEND U,0.0
7542,66889,3177,3015.09635,3,why ? :(,0.0
7543,66900,3179,-26.52686,9,hey puck,0.0
7544,66903,3179,-21.92798,9,how much real mmr,0.0
7545,66905,3179,-14.96302,1,why,0.0
7546,66916,3179,671.76936,7,10 min bf,0.0
7547,66922,3179,826.13156,7,our first pick,0.0
7548,66925,3179,873.78666,7,im already abbandon ,0.0
7549,66926,3179,877.45246,7,end it faster ty Xd,0.0
7550,66927,3179,906.51196,7,so hard take 3 hero XD,0.0
7551,66932,3179,988.92516,4,CUMBACK,1.0
7552,66939,3182,796.83875,2,And don't tell the other team to report one of your own team mates,0.0
7553,66940,3182,810.70205,2,it R E A L L Y makes you look like the biggest dick in the game,1.0
7554,66941,3182,1499.83375,0,nice split push slark,0.0
7555,66956,3184,-79.78052,3,want carry mid and everything,0.0
7556,66957,3184,-46.78857,0,pudge carry ),0.0
7557,66959,3184,-33.65845,3,plkz report pudge sf and lc,0.0
7558,66961,3184,-25.72705,3,no courier nothing,0.0
7559,66962,3184,-21.32812,3,they dont want to support,0.0
7560,66965,3184,185.15482,3,why the creep did that,0.0
7561,66970,3184,876.31935,3,who wants kills?,0.0
7562,66973,3184,885.25055,3,ill teach pudge this mother fcker a lesson,2.0
7563,66977,3184,2121.22435,3,get this item,0.0
7564,66982,3185,3065.40388,3,Deff first before you push,0.0
7565,67026,3188,490.047,4,are u mentally challenged?,0.0
7566,67028,3188,579.79177,4,are u fucking ,1.0
7567,67030,3188,579.79177,4,or sth,0.0
7568,67032,3188,621.9148,4,what,0.0
7569,67033,3188,623.981,4,is wrong with you,0.0
7570,67034,3188,631.8457,4,fucking clueless fuck,2.0
7571,67042,3188,1365.8665,8,why,0.0
7572,67045,3188,1371.1985,8,in my team,0.0
7573,67062,3189,1596.94342,3,report clock,0.0
7574,67063,3189,1604.40822,6,u got undying counterpick,0.0
7575,67068,3189,1641.59992,3,first time hook shoit,1.0
7576,67069,3189,1644.81072,3,on clinkz,0.0
7577,67079,3189,1891.41752,6,safe to leave,0.0
7578,67086,3189,2128.49172,2,try hard,0.0
7579,67112,3191,1975.56424,7, shaker ta como,0.0
7580,67189,3193,1173.6801,9,force,0.0
7581,67190,3193,1175.8795,9,na free farme,0.0
7582,67218,3193,1465.1422,1,NA JUGGERE,0.0
7583,67231,3194,-47.87689,2,wooofffff,0.0
7584,67232,3194,-39.47509,6,any pinoyfucks?,2.0
7585,67239,3194,2183.38535,6,i was 1st in queue,0.0
7586,67242,3194,2202.91855,9,that's what you were,0.0
7587,67253,3197,1486.70363,3,ty pudge,0.0
7588,67255,3197,2090.51223,6,all trash,0.0
7589,67272,3198,1192.33775,5,and you're providing me a win i appreciate it,0.0
7590,67320,3203,1471.47755,0,thnk,0.0
7591,67350,3204,3086.04175,7,REPORT CK,0.0
7592,67383,3206,407.53382,9,shaman will be carry,0.0
7593,67385,3206,421.66372,3,whats with tht?,0.0
7594,67386,3206,426.99576,3,we dont have carry,0.0
7595,67395,3207,2139.20172,0,COMMEND MID ,0.0
7596,67398,3208,-112.79685,7,game of carry ,0.0
7597,67400,3208,-57.11939,4,331 then pick invo,0.0
7598,67404,3208,-45.38893,4,331 gpm then pick invo,0.0
7599,67405,3208,-43.85596,4,331 gpm then pick invo,0.0
7600,67406,3208,-42.323,4,331 gpm then pick invo2,0.0
7601,67409,3208,-37.79078,4,331 gpm then pick invo,0.0
7602,67410,3208,-36.32447,4,331 gpm then pick invo,0.0
7603,67411,3208,-34.79151,4,331 gpm then pick invo,0.0
7604,67431,3208,1848.57247,8,thank ,0.0
7605,67434,3208,1987.51247,6,i luv this team,0.0
7606,67435,3208,1993.26527,6,Arrying my ass,0.0
7607,67440,3208,2001.56017,7,being useless carry and got carried,2.0
7608,67443,3208,2075.94697,4,reported,0.0
7609,67445,3208,2080.22817,4,how can he report?,0.0
7610,67451,3208,2116.28437,4,sk without dagger,0.0
7611,67462,3208,2170.66947,4,cancer team,2.0
7612,67464,3208,2182.44297,2,ikaw lng nmn cancer dito bobo,2.0
7613,67472,3209,2262.27178,7,why?,0.0
7614,67473,3209,2265.28198,3,and ns,0.0
7615,67474,3209,2268.29228,3,reatards,2.0
7616,67476,3209,2282.27318,3,when luna push bottom,0.0
7617,67491,3211,877.11913,0,wombo combo,0.0
7618,67497,3212,-19.09535,9,ty for the gold/souls,0.0
7619,67515,3212,1325.97625,9,wtf that jugg build?,0.0
7620,67522,3212,1432.55015,9,ofc u have wards..,0.0
7621,67526,3212,1632.70135,7,why ,0.0
7622,67528,3212,1681.55605,7,Wtf ,0.0
7623,67538,3212,2421.43585,9,feel the dmg.,0.0
7624,67543,3212,2492.87935,7,GG wp commend me ,0.0
7625,67544,3213,1153.05174,5,got it cm,0.0
7626,67556,3213,1581.08054,5,space crated xD,0.0
7627,67560,3213,1824.74634,2,end please,0.0
7628,67577,3214,271.33377,0,reactions of a god,0.0
7629,67669,3218,2273.59173,3,fast finish,0.0
7630,67671,3218,2316.60503,9,couldnt he wait ?,0.0
7631,67674,3218,2394.26953,9,u are rich man es now,0.0
7632,67678,3218,2438.28613,5,ful health,0.0
7633,67765,3222,1191.34243,4,fuck off,1.0
7634,67767,3222,1205.47233,4,and your mum so hard,2.0
7635,67772,3222,1548.38863,4,iam was low,0.0
7636,67776,3222,1555.18693,4,ofc,0.0
7637,67778,3222,1575.38203,4,u know what was too quick?,0.0
7638,67779,3222,1587.37903,4,fucked your ass,2.0
7639,67788,3222,1768.76543,4,sucker,2.0
7640,67792,3222,1923.39213,4,useless tried,2.0
7641,67807,3223,-9.79761,1,goodluck have pandesal,0.0
7642,67818,3223,1873.47633,4,ihave higher gpm and lvl than u,0.0
7643,67820,3223,1877.89133,9,for sure,0.0
7644,67824,3223,2067.70453,4,any last words?,0.0
7645,67825,3223,2067.70453,9,so happy od,0.0
7646,67839,3225,878.08558,8,finish my team is noob,2.0
7647,67840,3225,886.95008,5,timber is motherfucker ,2.0
7648,67841,3225,891.41568,5,fuck timbers mom plz ^^,2.0
7649,67849,3225,1734.67468,8,finish now,0.0
7650,67868,3226,-67.81677,0,crimea belongs to ukraine :D,0.0
7651,67884,3226,144.3981,7,one doner please?,0.0
7652,67887,3226,144.3981,7,please,0.0
7653,67890,3226,160.02762,3,"Yo, Big Shaq, the one and onlyMan's not hot, never hotSkrrat, skidi-kat-katBoom[Verse 1]Two plus two is fourMinus one that's t",0.0
7654,67892,3226,208.08257,2,you fucvking assholes,2.0
7655,67895,3226,216.21387,2,reported,0.0
7656,67896,3227,-57.67899,9,Sf haad trouble,0.0
7657,67908,3227,-56.34537,0,time it's money,0.0
7658,67911,3227,-56.34537,1,Give me Money,0.0
7659,67959,3231,965.69757,3,why the fuck can you doom me during shadow realm?,1.0
7660,67961,3231,980.42727,7,tEAM PERU,0.0
7661,68049,3235,2004.5413,8,comend ,0.0
7662,68053,3235,2019.7264,5,comed my,0.0
7663,68074,3238,2792.93523,3,report troll ty,0.0
7664,68078,3239,-33.7072,7,yes we know,0.0
7665,68084,3239,-6.90147,8,pls no speaking hyeroglyphs :-),0.0
7666,68088,3239,39.77516,9,russians go to your east servers bitcheeeeeeees,2.0
7667,68096,3240,680.33795,0,learn england,0.0
7668,68107,3241,930.33956,7,im the better dragon,0.0
7669,68113,3241,2262.05086,8,2 carrys fucked,2.0
7670,68114,3241,2274.35936,9,and RIP english ! ,0.0
7671,68116,3241,2286.06596,7,matching scores for the noobs,2.0
7672,68120,3241,2297.30426,0,EZ TOP,0.0
7673,68122,3242,-207.4314,2,that abandon beast,0.0
7674,68123,3242,-189.69428,9,he almost abandonned again,0.0
7675,68128,3242,-50.7876,9,he went to pOO,0.0
7676,68131,3242,-50.7876,9,dusa is still afk at top,0.0
7677,68139,3242,604.51907,2,doent have a wand,0.0
7678,68140,3242,616.11623,2,should be good,0.0
7679,68146,3242,784.6084,1,remember the good old days beast?',0.0
7680,68148,3242,837.0623,2,rofl,0.0
7681,68151,3242,842.261,2,2nd game in row,0.0
7682,68155,3242,1179.1787,2,Who ever is micring zues,0.0
7683,68156,3242,1181.9781,2,U paly better than him,0.0
7684,68163,3243,1792.3283,6,CoolStoryBob,0.0
7685,68165,3243,2032.3793,9,report troll please,0.0
7686,68168,3243,2754.9071,3,carry slark,0.0
7687,68173,3243,2779.2903,9,report troll ty,0.0
7688,68201,3246,1428.55118,7,dont waste more time,0.0
7689,68207,3247,1113.79496,0,worth,0.0
7690,68214,3247,1490.83626,3,I too,0.0
7691,68219,3247,2250.12106,1,my fucking team always away,1.0
7692,68231,3248,-38.7572,7,we have a creep PA,0.0
7693,68236,3248,-19.82848,1,this game is sniper vs pa,0.0
7694,68237,3248,-16.96252,7,at least u have a stun,0.0
7695,68238,3248,-14.1632,1,which carry will win?,0.0
7696,68241,3248,2381.6607,8,40 mins of farm ,0.0
7697,68248,3248,2416.7804,8,this pa,0.0
7698,68255,3248,2444.2072,1,wp team,0.0
7699,68256,3248,2446.7492,7,lost in 3 seconds,0.0
7700,68257,3248,2446.8161,2,this pa lol,0.0
7701,68261,3248,2454.6427,1,wont win wout my team,0.0
7702,68269,3250,1268.65685,9,This mk,0.0
7703,68376,3256,1052.4097,7,4 mans - 4 muted,0.0
7704,68378,3256,1066.0064,7,"good game guys, pushing pls, i don't defg",0.0
7705,68395,3259,-251.415835,4,happy new year guys^_^,0.0
7706,68399,3259,-212.016436,4,meow ^_^ thx,0.0
7707,68401,3259,-60.56037,6,realy?,0.0
7708,68403,3259,-28.8263,1,this one is in the bag,0.0
7709,68409,3259,2180.8738,1,MY TEAM SO FUCKING RETARDED,2.0
7710,68412,3259,2204.4207,4,1 item,0.0
7711,68428,3259,2289.7112,0,u motherfuckers,2.0
7712,68431,3259,2294.1262,0,go back to russia,0.0
7713,68432,3259,2302.2205,6,we already there,0.0
7714,68453,3259,2506.5832,0,suck my cock,2.0
7715,68457,3259,3210.782,4,ty for game all,0.0
7716,68460,3259,3215.3642,4,report clinks,0.0
7717,68466,3260,287.12993,7,cool,0.0
7718,68469,3260,594.62149,7,pa oneshots inc,0.0
7719,68473,3260,1031.44813,9,lul that chase,0.0
7720,68476,3260,1063.37373,4,that was fun,0.0
7721,68477,3260,1069.70553,6,for sure,0.0
7722,68482,3260,2321.85133,0,MORE CRITS,0.0
7723,68485,3260,3279.44653,7,and now contunue,0.0
7724,68487,3260,3279.44653,7,why should i,0.0
7725,68489,3260,3279.44653,1,u are the only one writing,0.0
7726,68490,3260,3279.44653,7,voker is free kill anyway,0.0
7727,68511,3262,-83.1165,2,he has 1 min ,0.0
7728,68512,3262,-83.1165,2,to connect,0.0
7729,68513,3262,-83.1165,2,Fucking shit,2.0
7730,68515,3262,-83.1165,0,WE ARE ALL BROTHERS ON THIS AMAZING PLANET,0.0
7731,68516,3262,-75.84828,4,brothers who want to fuckeach other,2.0
7732,68631,3267,1408.6002,7,ty ancient,0.0
7733,68679,3271,530.27413,7,easy,0.0
7734,68685,3271,857.92743,4,tercera,0.0
7735,68698,3273,245.93995,4,repoort bot for feeding,0.0
7736,68713,3273,787.54105,4,"report my theam,",0.0
7737,68717,3273,851.25885,4,report my theam,0.0
7738,68720,3273,870.58745,4,report sky and jn and lash,0.0
7739,68745,3273,1612.53955,4,whatch sky,0.0
7740,68746,3273,1619.93775,9,cerf ,0.0
7741,68757,3273,1893.08825,8,look at my rusian team,0.0
7742,68758,3273,1903.99205,8,dont know any kind of normal language,0.0
7743,68766,3273,2303.21865,4,report my theam,0.0
7744,68801,3275,1319.51118,0,sorry ,0.0
7745,68813,3276,-163.25938,7,"they are ok, i guess. why?",0.0
7746,68814,3276,-148.98967,4,i dont know when we played together we had only retards,1.0
7747,68816,3276,-103.84669,7,"it happens, but still have won with retards. so its fine",1.0
7748,68825,3276,1144.65386,8,i thought u used it,0.0
7749,68826,3276,1144.65386,8,who cares if u still lose?,0.0
7750,68828,3276,1522.22826,0,my internet is shit obvisuly,1.0
7751,68829,3276,1523.36136,5,what happen sofa,0.0
7752,68831,3276,1526.06076,0,and he picks,0.0
7753,68836,3276,1538.32436,4,he did buy acc,0.0
7754,68839,3276,1544.72276,4,can be that dumb,1.0
7755,68847,3276,1657.99516,0,for this pa,0.0
7756,68848,3276,1658.99486,4,and then i end up,0.0
7757,68849,3276,1660.99446,4,with this pa,0.0
7758,68850,3276,1676.49066,5,why is pa good vs tinker fp?,0.0
7759,68854,3276,1688.48776,4,would like to know also,0.0
7760,68897,3279,502.18667,9,low priority gank,0.0
7761,68932,3281,474.85076,7,why,0.0
7762,68947,3283,-97.60961,3,what is this game,0.0
7763,68951,3283,-80.547,3,ill feed.,0.0
7764,68952,3283,-63.68445,3,sorry im squishing ur bitchass,2.0
7765,68954,3283,12.03039,3,well played,0.0
7766,68956,3283,555.96425,3,look at this team,0.0
7767,68957,3283,559.63005,3,tri laning earth shaker..,0.0
7768,68959,3283,866.08855,3,im only worth 280,0.0
7769,68961,3283,877.01915,6,cheap man ,0.0
7770,68962,3283,1378.03015,3,reported,0.0
7771,68965,3283,1566.05095,3,INSTEAD HE WAITS FOR THE RUNE,0.0
7772,68967,3283,2008.62245,3,wtf was that,1.0
7773,68969,3283,2065.24865,3,utl is on cd.,0.0
7774,68975,3283,2538.86205,3,report my team,0.0
7775,68995,3285,126.00257,4,axe 3 stouts shield,0.0
7776,69004,3285,768.9123,3,COEMND,0.0
7777,69020,3285,1920.8285,3,COMEND,0.0
7778,69022,3285,1925.7118,7,comend ?,0.0
7779,69030,3285,1985.6159,7,Report techies please,0.0
7780,69031,3285,1990.0978,9,comend techis,0.0
7781,69033,3286,-126.66601,8, ill throw,0.0
7782,69034,3286,-118.39758,8,fuck this life,1.0
7783,69038,3286,126.83569,7,IM GREEDY,0.0
7784,69043,3286,338.58402,8,tryhard dotes,0.0
7785,69045,3286,426.96242,8,why u focusing on sf?,0.0
7786,69046,3286,429.49512,8,sf will always comeback,0.0
7787,69052,3286,429.49512,8,what kind of logic u having here,0.0
7788,69060,3286,1118.29362,8,follow me,0.0
7789,69068,3286,1964.70502,0,what again sf,0.0
7790,69073,3286,1996.94812,4,Sf  ?,0.0
7791,69075,3286,2011.26362,8,who?,0.0
7792,69076,3286,2014.40772,4,You,0.0
7793,69095,3286,2099.56432,3,For the first  time,0.0
7794,69098,3286,2112.47502,9,how not,0.0
7795,69099,3286,2115.21772,9,fckin feed spport,2.0
7796,69107,3287,-135.75341,5,feed time,0.0
7797,69108,3287,-126.48476,5,who need some feed ?,0.0
7798,69112,3287,-67.4502,5,where are u ?,0.0
7799,69114,3287,-44.65576,5,but report lina ,0.0
7800,69115,3287,-25.59375,0,just play and dont get reported,0.0
7801,69117,3287,-8.66455,0,reported,0.0
7802,69119,3287,6.13183,0,"reported , hf",0.0
7803,69121,3287,58.18578,5,techies come bot jngl,0.0
7804,69125,3287,102.84155,5,ofc,0.0
7805,69129,3287,140.69898,0,"rlly atleast play and dont fuck everyones time , playing for nothing",1.0
7806,69130,3287,152.29614,5,free +25,0.0
7807,69132,3287,165.95948,6,who will report mk i ll commend him ty,0.0
7808,69133,3287,174.89068,0,il report anyway,0.0
7809,69136,3287,187.82083,8,please report these idiots ;),2.0
7810,69139,3287,208.21585,5,but u can see this retard,2.0
7811,69140,3287,209.74878,0,and ur retarded kidand feed ...,2.0
7812,69141,3287,214.68094,0,ur the retarded kid mind,2.0
7813,69153,3287,310.92408,5,free souls,0.0
7814,69157,3287,331.05252,5,techies,0.0
7815,69160,3287,350.44778,4,where r u ,0.0
7816,69164,3287,369.70974,5,tp coldown,0.0
7817,69166,3287,372.90898,6,report tech and mk pls ty,0.0
7818,69167,3287,380.17388,4,why me ,0.0
7819,69169,3287,397.30298,8,yeah report both of them,0.0
7820,69170,3287,397.50298,5,coming wk,0.0
7821,69173,3287,425.56278,5,fucking pussy,2.0
7822,69174,3287,425.62942,0,don thehonor to die by creeps,0.0
7823,69177,3287,460.22098,5,reported,0.0
7824,69182,3287,567.36148,7,Report monkey,0.0
7825,69183,3287,569.69424,7,real monkey,0.0
7826,69184,3287,569.82754,0,dont pause he left for that retard feeding,2.0
7827,69192,3287,789.74048,5,motherfuckersssssss,2.0
7828,69196,3287,824.59868,5,lina don't feed :'(,0.0
7829,69202,3287,919.04228,6,i hope monkeys mother will die from cancer,2.0
7830,69210,3287,1004.55468,5,easy,0.0
7831,69213,3287,1141.98778,5,who want some wards ?,0.0
7832,69214,3287,1142.32108,8,please tell me who will report this monkey and lina ?,0.0
7833,69225,3287,1372.46488,8,finish this,0.0
7834,69227,3287,1404.45708,5,wp techies,0.0
7835,69233,3287,1626.80278,7,Report monkey,0.0
7836,69237,3287,1634.86748,7,Real life monkey,0.0
7837,69238,3287,1636.06718,5,and me,0.0
7838,69250,3288,2635.83076,6,how u get out? lol,0.0
7839,69254,3290,-84.81262,9,was rubik a random pick?,0.0
7840,69266,3290,2893.43206,8,report him pls,0.0
7841,69269,3290,3110.37096,8,report doom and furion,0.0
7842,69324,3292,348.98145,5,y he so mad tho,0.0
7843,69326,3292,782.34235,7,wtf u want from me,1.0
7844,69409,3296,1633.4345,4,For sure,0.0
7845,69410,3296,1633.7011,0,oh cmon,0.0
7846,69419,3296,1634.8341,4,they are dea,0.0
7847,69427,3296,1867.548,8,report sf pls,0.0
7848,69446,3297,872.08708,1,my team retard ,2.0
7849,69458,3297,2487.69488,0,for early tilt,0.0
7850,69460,3298,256.92052,0,what to do with 300 ping,0.0
7851,69463,3298,1070.7551,6,thank lycan,0.0
7852,69467,3298,1164.3989,1,1 tick from radi and iwould die,0.0
7853,69471,3298,1422.4359,3,my cour was at rosh pit,0.0
7854,69481,3299,160.6608,4,did you level off that kill,0.0
7855,69482,3299,224.64516,4,whats your issue,0.0
7856,69485,3299,1921.59156,4,wtf are you doing tiny,1.0
7857,69499,3299,2136.18936,4,and comm abuse,0.0
7858,69500,3299,2159.13406,4,areyou high qop,0.0
7859,69502,3299,2165.02076,4,you played like it lol,0.0
7860,69505,3299,2180.50686,4,i mean you still played really bad,0.0
7861,69511,3300,2868.04267,8,can we wait for SB to get 20 deaths before we end?,0.0
7862,69523,3301,1628.30242,3,noted,0.0
7863,69531,3302,1545.27924,7,fuck outta here,1.0
7864,69542,3303,28.59302,0,wanted that range creep?,0.0
7865,69554,3303,28.59302,3,rofl,0.0
7866,69556,3303,28.72632,3,rus player,0.0
7867,69576,3303,28.72632,4,russians in current yeatr,0.0
7868,69585,3303,28.85962,4,anyone else here respect WAMEN,0.0
7869,69595,3303,363.01138,8,ofc not,0.0
7870,69597,3303,363.14468,4,ofc yes,0.0
7871,69599,3303,364.17778,3,rofl,0.0
7872,69602,3303,364.17778,8,ofc suck my dick,2.0
7873,69603,3303,364.17778,0,Lc is DC,0.0
7874,69618,3303,439.79264,3,try to alive,0.0
7875,69624,3303,922.14148,3,OKEY THANK,0.0
7876,69637,3303,1285.45278,8,whoops,0.0
7877,69647,3303,1285.98598,0,once more,0.0
7878,69648,3303,1285.98598,0,Into the breach,0.0
7879,69659,3303,1587.17908,4,what,0.0
7880,69662,3303,1598.37638,4,fucks wrong with you,1.0
7881,69674,3303,2348.92948,3,I'M CUMMING,1.0
7882,69677,3303,2377.92828,1,where is my bash,0.0
7883,69762,3305,1680.62296,4,can u push? Wanna report 2 cunts in my team ASAP,2.0
7884,69767,3306,1720.87977,7,fin?,0.0
7885,69773,3306,1958.63337,7,wp rat,0.0
7886,69862,3309,588.68958,0,rly?,0.0
7887,69888,3312,1191.80896,2,dont pick meepo and ck with es still in pool then,0.0
7888,69897,3312,1410.82216,2,i shouldnt be this rank,0.0
7889,69936,3314,785.20826,0,he is at the trees on bottom tw ,0.0
7890,69944,3314,1545.62256,3,report fucking bs,1.0
7891,69946,3314,1568.35036,1,od might be in your team enxt game . make sure you report him ,0.0
7892,69947,3314,1586.01276,3,dont cty bitch,2.0
7893,69955,3315,1898.85974,6,Report this moitherufkcer,2.0
7894,69956,3315,1930.09954,7,rEPORT CK PLS,0.0
7895,69962,3315,1955.58634,7,rEPORT CK PLS,0.0
7896,69964,3315,1991.34144,7,4 KILL CK HAHAHAHHAA,0.0
7897,69973,3316,2780.86034,7,imbecil,2.0
7898,70006,3317,2582.078,5,report this sf please,0.0
7899,70067,3321,1372.73146,9,your turn nyx,0.0
7900,70069,3321,2139.65066,5,we declare war on the fatty,0.0
7901,70071,3321,2171.02406,5,easy,0.0
7902,70073,3321,2317.32246,9,wp pudge,0.0
7903,70075,3321,2322.27266,2,wp pudge),0.0
7904,70146,3324,-79.34728,1,free win,0.0
7905,70147,3324,-76.74792,1,for you,0.0
7906,70164,3324,1616.472,4,owned antimag,0.0
7907,70181,3325,172.40425,3,mother fucker,1.0
7908,70186,3325,327.23311,3,see mother fucker,1.0
7909,70187,3325,339.96333,0,"xD he even thinks, that hes right",0.0
7910,70188,3325,464.26633,0,just end it and report that zeus,0.0
7911,70189,3325,465.7993,0,Thanks,0.0
7912,70230,3328,199.9845,7,hes ingame again,0.0
7913,70238,3329,1570.4832,3,Straight mid,0.0
7914,70241,3329,2021.4591,3,straight mid,0.0
7915,70244,3329,2038.5841,3,archon 3 pick carry mid,0.0
7916,70264,3331,625.78055,6,ss ,0.0
7917,70273,3331,1886.91408,8,i am more rare than a demon,0.0
7918,70279,3331,3270.09228,6,wp tidew ,0.0
7919,70292,3333,1482.20477,7,rerpoted sb,0.0
7920,70293,3333,1527.66027,5,reproted cent ,0.0
7921,70294,3333,1531.59267,5,fucking shit ,2.0
7922,70297,3333,1854.32147,7,rEPROTED MK,0.0
7923,70300,3333,2280.70717,5,initiator widouth  initiate item ,0.0
7924,70326,3336,-26.7268,8,stop all please ,0.0
7925,70348,3337,840.51396,1,XD lp games are just comedy gold,0.0
7926,70355,3337,934.29106,5,trash can`t buy ward,2.0
7927,70360,3337,954.28616,1,CAN WE END PLS?,0.0
7928,70374,3338,2463.42228,4,what a raping,1.0
7929,70379,3340,-74.54895,2,feed mid = 10$ paypal,0.0
7930,70385,3340,-53.88684,2,and il transfer,0.0
7931,70386,3340,-48.95471,7,thought you want the 10$,0.0
7932,70390,3340,-29.4928,2,FAT ASS,2.0
7933,70393,3340,12.36365,2,or does this have to be,0.0
7934,70395,3340,20.09509,2,CooL,0.0
7935,70397,3340,22.76112,2,Do that,0.0
7936,70399,3340,280.76482,3,since when,0.0
7937,70460,3341,1114.52784,6,Pts poluchat,0.0
7938,70550,3345,682.53333,1,fucking we have archon 3,1.0
7939,70601,3346,50.45435,5,arrow launching,0.0
7940,70610,3348,10.29749,5,Warded mid,0.0
7941,70614,3348,2228.60035,9,Shitty gyro cant use the space i make in early,2.0
7942,70635,3350,7.23156,6,waiting imo thk for manners way ;),0.0
7943,70641,3350,7.23156,2,how about go next?,0.0
7944,70646,3350,264.7687,5,why?,0.0
7945,70652,3350,1438.0155,6,the famous ez 4vs5,0.0
7946,70711,3353,1284.01985,4,is that a utility sf or what,0.0
7947,70712,3353,1450.91235,8,what,0.0
7948,70715,3353,1452.14545,2,void is funny xd,0.0
7949,70725,3353,1633.70105,2,Why you pick lategame,0.0
7950,70726,3353,1637.63345,2,in this meta,0.0
7951,70738,3353,1698.51635,9,CSMMMMMMMMMMMMMMMMMM,0.0
7952,70739,3353,1703.43315,9,CSMMMMMMMM OE PSSSSSSSSSSSS,0.0
7953,70754,3354,-55.08655,8,FACEBOOK.COM/MIKUTONGTUA,0.0
7954,70755,3354,373.87537,5,ur mom die or what,0.0
7955,70763,3354,1130.35737,6,giet t a`,0.0
7956,70767,3354,1159.88347,5,Mute him and focus ur midas dude,0.0
7957,70771,3354,1543.25647,5,Go play coree,0.0
7958,70772,3354,1560.25237,0,sorry bro,0.0
7959,70775,3354,1856.79267,5,Send ur record to sumiya bro,0.0
